date,ndx_close,tqqq_close,ndx_return,tqqq_return,theoretical_tqqq_return,return_gap,theoretical_growth_factor,actual_growth_factor,theoretical_tqqq_value,actual_tqqq_value_from_start,value_gap,drag_ratio,ndx_return_pct,tqqq_return_pct,theoretical_tqqq_return_pct,return_gap_pct,drag_ratio_pct
2010-02-26,1818.6800537109375,0.2325260043144226,0.0031827390341854223,0.012474915309464985,0.009548217102556267,-0.0029266982069087177,1.0725793581237775,1.0751354705792744,0.23197317852444585,0.2325260043144226,-0.0005528257899767575,-0.002383145299354128,0.3182739034185422,1.2474915309464985,0.9548217102556267,-0.2926698206908718,-0.2383145299354128
2010-03-01,1846.4000244140625,0.24250000715255737,0.015241807181292533,0.04289413937826869,0.0457254215438776,0.002831282165608906,1.121623501413249,1.1212524813048224,0.24258024989934932,0.24250000715255737,8.024274679194199e-05,0.0003307884579443199,1.5241807181292533,4.289413937826869,4.57254215438776,0.2831282165608906,0.03307884579443199
2010-03-02,1851.2099609375,0.2439579963684082,0.0026050349110908755,0.006012326485968389,0.007815104733272626,0.0018027782473042375,1.1303891065480935,1.1279938172956292,0.2444760399585362,0.24395799636840823,0.0005180435901279978,0.0021189953429213704,0.26050349110908755,0.6012326485968389,0.7815104733272626,0.18027782473042375,0.21189953429213704
2010-03-03,1851.5699462890625,0.24531300365924835,0.0001944594936060806,0.0055542647136432866,0.0005833784808182418,-0.004970886232825045,1.131048551227805,1.134258993552242,0.24461866201932367,0.24531300365924838,-0.0006943416399246838,-0.0028384655291338046,0.01944594936060806,0.5554264713643287,0.058337848081824184,-0.49708862328250447,-0.28384655291338046
2010-03-04,1859.719970703125,0.24802100658416748,0.00440168324745005,0.011038970150480276,0.01320504974235015,0.002166079591869874,1.1459841036077814,1.146780044724979,0.247848863619196,0.24802100658416748,-0.00017214296497147785,-0.0006945481308961998,0.440168324745005,1.1038970150480276,1.320504974235015,0.2166079591869874,-0.06945481308961998
2010-03-05,1888.56005859375,0.2589839994907379,0.015507758342628852,0.044201872484740834,0.04652327502788656,0.002321402543145723,1.1992990372375123,1.197469870029958,0.259379604466701,0.2589839994907379,0.00039560497596308197,0.0015251969281719902,1.5507758342628852,4.420187248474083,4.652327502788656,0.2321402543145723,0.15251969281719902
2010-03-08,1890.8900146484375,0.26036500930786133,0.0012337209209127842,0.005332413661998547,0.0037011627627383525,-0.0016312508992601948,1.2037378381755237,1.2038552747247373,0.26033961060016697,0.2603650093078614,-2.539870769435737e-05,-9.755990506321588e-05,0.12337209209127842,0.5332413661998547,0.37011627627383525,-0.16312508992601948,-0.009755990506321588
2010-03-09,1901.3800048828125,0.2649739980697632,0.005547646956253649,0.01770202829540768,0.016642940868760947,-0.001059087426646732,1.2237715758377692,1.2251659548614904,0.2646724273451818,0.2649739980697632,-0.00030157072458136813,-0.0011394111869011958,0.5547646956253649,1.770202829540768,1.6642940868760947,-0.1059087426646732,-0.11394111869011958
2010-03-10,1917.3499755859375,0.2714579999446869,0.008399147283611574,0.024470332644551007,0.025197441850834723,0.0007271092062837159,1.2546074889586458,1.25514617332173,0.27134149544273134,0.2714579999446869,-0.00011650450195554996,-0.0004293648554027918,0.8399147283611574,2.4470332644551007,2.5197441850834723,0.07271092062837159,-0.04293648554027918
2010-03-11,1923.81005859375,0.2739579975605011,0.0033692769134849865,0.00920951902807654,0.01010783074045496,0.000898311712378419,1.267288849102747,1.266705465887954,0.2740841693515284,0.2739579975605011,0.00012617179102730747,0.00046033957862590125,0.33692769134849865,0.920951902807654,1.010783074045496,0.0898311712378419,0.046033957862590125
2010-03-12,1924.4300537109375,0.27458301186561584,0.00032227460004063957,0.0022814238338733084,0.0009668238001219187,-0.0013146000337513897,1.2685140941236885,1.2695953579283283,0.27434916044969404,0.27458301186561584,-0.00023385141592180414,-0.0008523861182534453,0.03222746000406396,0.22814238338733084,0.09668238001219187,-0.13146000337513897,-0.08523861182534453
2010-03-15,1920.0899658203125,0.27273398637771606,-0.0022552588400165385,-0.006733939857884286,-0.006765776520049616,-3.1836662165329876e-05,1.2599316112503145,1.26104597914419,0.2724929753416282,0.27273398637771606,-0.0002410110360878681,-0.0008844669694172413,-0.22552588400165385,-0.6733939857884286,-0.6765776520049616,-0.0031836662165329876,-0.08844669694172413
2010-03-16,1932.239990234375,0.27789101004600525,0.006327841210748586,0.018908621315522733,0.018983523632245758,7.49023167230245e-05,1.2838495527674982,1.28489062002529,0.2776658521786469,0.27789101004600525,-0.00022515786735832766,-0.0008108950581848795,0.6327841210748586,1.8908621315522733,1.8983523632245758,0.00749023167230245,-0.08108950581848795
2010-03-17,1936.219970703125,0.27981799840927124,0.0020597754362112752,0.006934331423484874,0.006179326308633826,-0.0007550051148510484,1.2917828780852423,1.2938004774274725,0.2793816400840237,0.27981799840927124,-0.00043635832524752116,-0.0015618718721683855,0.20597754362112752,0.6934331423484874,0.6179326308633826,-0.07550051148510484,-0.15618718721683855
2010-03-18,1943.93994140625,0.2826560139656067,0.0039871351498981245,0.010142362437259855,0.011961405449694373,0.001819043012434518,1.307234416842993,1.3069226707910417,0.2827234371562693,0.2826560139656067,6.742319066260771e-05,0.00023847754307448898,0.39871351498981245,1.0142362437259855,1.1961405449694373,0.1819043012434518,0.0238477543074489
2010-03-19,1932.4300537109375,0.2776559889316559,-0.00592090704560877,-0.01768943446064164,-0.01776272113682631,-7.328667618466955e-05,1.2840143764361491,1.2838039478609569,0.27770149958321744,0.2776559889316559,4.551065156155332e-05,0.00016388334823491668,-0.592090704560877,-1.768943446064164,-1.776272113682631,-0.007328667618466955,0.016388334823491668
2010-03-22,1949.5899658203125,0.2851560115814209,0.008879965448903127,0.027011924643235874,0.02663989634670938,-0.0003720282965264943,1.318220386332093,1.3184819633572658,0.28509943874744015,0.2851560115814209,-5.65728339807503e-05,-0.00019843193739443876,0.8879965448903127,2.7011924643235874,2.663989634670938,-0.03720282965264943,-0.019843193739443876
2010-03-23,1963.199951171875,0.2911199927330017,0.006980947578808516,0.020914800703326186,0.02094284273642555,2.8042033099362484e-05,1.3458276685749961,1.3460577508518132,0.291070231457371,0.2911199927330017,-4.976127563072197e-05,-0.00017095968688241037,0.6980947578808516,2.0914800703326186,2.094284273642555,0.0028042033099362484,-0.017095968688241037
2010-03-24,1951.8399658203125,0.28697898983955383,-0.005786463750053317,-0.01422438512234292,-0.01735939125015995,-0.0031350061278170305,1.3224649195209122,1.3269109070067824,0.2860174294282279,0.28697898983955383,-0.0009615604113259457,-0.0033618944595374955,-0.5786463750053317,-1.422438512234292,-1.735939125015995,-0.31350061278170305,-0.33618944595374955
2010-03-25,1949.1500244140625,0.28518199920654297,-0.0013781567410008355,-0.0062617498027138785,-0.0041344702230025066,0.002127279579711372,1.3169972276901876,1.3186021228966138,0.2848348988829971,0.28518199920654297,-0.00034710032354584586,-0.0012186018107578356,-0.13781567410008355,-0.6261749802713878,-0.41344702230025066,0.2127279579711372,-0.12186018107578356
2010-03-26,1952.6300048828125,0.28666698932647705,0.001785383590365841,0.005207166385205797,0.005356150771097523,0.00014898438589172613,1.3240512634068136,1.325468303546422,0.2863605175462848,0.28666698932647705,-0.0003064717801922745,-0.0010702305709540116,0.1785383590365841,0.5207166385205797,0.5356150771097523,0.014898438589172613,-0.10702305709540116
2010-03-29,1961.219970703125,0.29059898853302,0.004399177416526401,0.01371626086345401,0.013197532249579202,-0.0005187286138748082,1.341525472655721,1.3436487725641046,0.29013976971160804,0.29059898853302,-0.00045921882141197745,-0.0015827503477665594,0.4399177416526401,1.371626086345401,1.3197532249579202,-0.05187286138748082,-0.15827503477665594
2010-03-30,1967.9599609375,0.2936460077762604,0.003436631451370964,0.010485305742535811,0.010309894354112892,-0.00017541138842291915,1.355356458552153,1.3577373407550222,0.2931310800852614,0.2936460077762604,-0.0005149276909989786,-0.0017566465174869705,0.3436631451370964,1.048530574253581,1.0309894354112892,-0.017541138842291915,-0.17566465174869705
2010-03-31,1958.3399658203125,0.28968799114227295,-0.004888308353897974,-0.013478870916587393,-0.014664925061693923,-0.0011860541451065298,1.3354802576556026,1.3394365744003547,0.2888323347625576,0.28968799114227295,-0.0008556563797153527,-0.0029624674135559914,-0.48883083538979744,-1.3478870916587393,-1.4664925061693923,-0.11860541451065298,-0.29624674135559914
2010-04-01,1959.56005859375,0.2891150116920471,0.0006230239870157472,-0.0019779192363704734,0.0018690719610472417,0.003846991197417715,1.3379763663597188,1.33678727703395,0.2893721831809061,0.2891150116920471,0.0002571714888589538,0.000888722219364757,0.062302398701574724,-0.19779192363704734,0.18690719610472417,0.3846991197417715,0.0888722219364757
2010-04-05,1977.8299560546875,0.2974739968776703,0.00932346900051062,0.02891231810033723,0.02797040700153186,-0.0009419110988053703,1.3754001098852309,1.3754368960200392,0.2974660409193979,0.2974739968776703,-7.955958272409802e-06,-2.6745769862834834e-05,0.932346900051062,2.891231810033723,2.797040700153186,-0.09419110988053703,-0.0026745769862834834
2010-04-06,1981.949951171875,0.2997399866580963,0.0020830886419609396,0.007617438176816149,0.006249265925882819,-0.0013681722509333305,1.383995350926392,1.3859142015415837,0.2993249853130227,0.29973998665809637,-0.00041500134507360675,-0.0013864574139696995,0.20830886419609396,0.7617438176816149,0.6249265925882819,-0.13681722509333305,-0.13864574139696995
2010-04-07,1977.300048828125,0.2980470061302185,-0.002346125007344768,-0.005648163752702606,-0.007038375022034304,-0.0013902112693316981,1.3742542726178202,1.3780863311840807,0.29721822381292473,0.2980470061302185,-0.0008287823172937747,-0.0027884640001598626,-0.23461250073447681,-0.5648163752702606,-0.7038375022034304,-0.13902112693316981,-0.27884640001598626
2010-04-08,1980.72998046875,0.29911500215530396,0.0017346541020204498,0.0035833140515386663,0.005203962306061349,0.001620648254522683,1.381405840051467,1.383024447298846,0.2987649362463217,0.29911500215530396,-0.00035006590898223333,-0.0011717101524042484,0.17346541020204498,0.35833140515386663,0.5203962306061349,0.1620648254522683,-0.11717101524042484
2010-04-09,1994.4300537109375,0.30450499057769775,0.006916678889742123,0.01801978631481438,0.020750036669226368,0.0027302503544119894,1.4100700618876185,1.4079462523073354,0.30496431962891196,0.30450499057769775,0.00045932905121420786,0.0015061730886194447,0.6916678889742123,1.8019786314814379,2.075003666922637,0.27302503544119894,0.15061730886194447
2010-04-12,1995.6500244140625,0.3057290017604828,0.0006116888886902316,0.004019675278434276,0.001835066666070695,-0.002184608612363581,1.4126576344550128,1.4136057390510994,0.3055239494862039,0.30572900176048284,-0.00020505227427886075,-0.0006711495927691491,0.061168888869023164,0.4019675278434276,0.1835066666070695,-0.2184608612363581,-0.06711495927691491
2010-04-13,2003.81005859375,0.3103390038013458,0.004088910420094072,0.015078720089743536,0.012266731260282215,-0.0028119888294613204,1.4299863260196584,1.434921104307506,0.3092717296681312,0.3103390038013459,-0.001067274133214613,-0.0034509269061218095,0.4088910420094072,1.5078720089743536,1.2266731260282215,-0.28119888294613204,-0.34509269061218095
2010-04-14,2028.8199462890625,0.3212760090827942,0.012481166859130477,0.0352421227995221,0.03744350057739143,0.002201377777869329,1.4835300198436372,1.485490770073137,0.3208519458565307,0.32127600908279424,-0.0004240632262634825,-0.0013216788357990339,1.2481166859130477,3.52421227995221,3.744350057739143,0.2201377777869329,-0.1321678835799034
2010-04-15,2038.6400146484375,0.32557299733161926,0.004840285791421373,0.013374756058170956,0.014520857374264118,0.0011461013160931621,1.505072147672226,1.5053588467495298,0.32551099120056853,0.3255729973316193,-6.200613105072916e-05,-0.00019048859401649132,0.48402857914213726,1.3374756058170956,1.4520857374264118,0.11461013160931621,-0.019048859401649132
2010-04-16,2012.8399658203125,0.3139840066432953,-0.012655519681131211,-0.03559567526578311,-0.03796655904339363,-0.002370883777610522,1.447929737113061,1.4517745820821597,0.31315245893387855,0.31398400664329534,-0.0008315477094167356,-0.002655408526082592,-1.265551968113121,-3.559567526578311,-3.7966559043393633,-0.23708837776105218,-0.2655408526082592
2010-04-19,2013.530029296875,0.31349000334739685,0.00034283077059305,-0.0015733390409902182,0.00102849231177915,0.002601831352769368,1.4494189217156783,1.4494904484534525,0.3134745338303068,0.3134900033473969,-1.546951709002764e-05,-4.9348560793749385e-05,0.034283077059305,-0.15733390409902182,0.102849231177915,0.2601831352769368,-0.0049348560793749385
2010-04-20,2023.5999755859375,0.31812500953674316,0.005001140356758915,0.014785180196671188,0.015003421070276746,0.00021824087360555744,1.471165164105405,1.4709214259271906,0.3181777242561716,0.3181250095367432,5.271471942841499e-05,0.0001656769641924516,0.5001140356758915,1.4785180196671188,1.5003421070276746,0.021824087360555744,0.01656769641924516
2010-04-21,2034.530029296875,0.32372400164604187,0.005401291679583364,0.017599974668612184,0.016203875038750093,-0.001396099629862091,1.4950037405859313,1.496809605763028,0.3233334363401325,0.3237240016460419,-0.0003905653059093628,-0.001207933550981366,0.5401291679583364,1.7599974668612184,1.6203875038750093,-0.1396099629862091,-0.1207933550981366
2010-04-22,2045.1600341796875,0.32851600646972656,0.00522479625748562,0.014802748017813894,0.01567438877245686,0.0008716407546429661,1.5184370104321525,1.5189665011877815,0.32840149032446214,0.3285160064697266,-0.00011451614526442055,-0.0003487077514516823,0.522479625748562,1.4802748017813894,1.567438877245686,0.08716407546429661,-0.03487077514516823
2010-04-23,2055.330078125,0.33286499977111816,0.004972737475476663,0.013238299552361,0.014918212426429989,0.0016799128740689895,1.5410893763099327,1.539075034740507,0.3333006535182787,0.3328649997711182,0.00043565374716053595,0.0013070893877999978,0.4972737475476663,1.3238299552361,1.4918212426429989,0.16799128740689895,0.13070893877999978
2010-04-26,2049.090087890625,0.330390989780426,-0.003036003949335231,-0.007432472601184514,-0.009108011848005693,-0.0016755392468211783,1.527053116011666,1.5276359017136312,0.33026494721708616,0.33039098978042614,-0.00012604256333986763,-0.0003816407535888189,-0.3036003949335231,-0.7432472601184514,-0.9108011848005693,-0.16755392468211783,-0.03816407535888189
2010-04-27,2006.25,0.3100000023841858,-0.02090688356934345,-0.06171774663041463,-0.06272065070803035,-0.0010029040776157183,1.431275350909689,1.4333536561881444,0.3095505148215772,0.3100000023841859,-0.000449487562608597,-0.0014520653046488086,-2.090688356934345,-6.171774663041463,-6.272065070803034,-0.10029040776157183,-0.14520653046488086
2010-04-28,2007.5899658203125,0.3107289969921112,0.0006678957359813609,0.0023515954913508885,0.0020036872079440826,-0.0003479082834068059,1.4341431790213524,1.4367243241835477,0.3101707572283377,0.3107289969921113,-0.0005582397637735048,-0.0017997820579924717,0.06678957359813609,0.23515954913508885,0.20036872079440826,-0.03479082834068059,-0.17997820579924717
2010-04-29,2042.8900146484375,0.3265889883041382,0.017583296105836643,0.05104123356865098,0.05274988831750993,0.001708654748858951,1.5097940715460474,1.5100565059879623,0.32653223003149,0.3265889883041383,-5.6758272648171904e-05,-0.00017382134879206923,1.7583296105836643,5.104123356865098,5.274988831750993,0.1708654748858951,-0.017382134879206923
2010-04-30,2000.6300048828125,0.307343989610672,-0.020686385200672452,-0.05892727367630701,-0.06205915560201736,-0.0031318819257103447,1.4160975263329678,1.4210729929929218,0.30626791555889205,0.3073439896106721,-0.0010760740517799516,-0.0035135056501633954,-2.0686385200672452,-5.892727367630702,-6.205915560201736,-0.3131881925710345,-0.35135056501633954
2010-05-03,2031.5999755859375,0.31989601254463196,0.015480109079409221,0.040840307142040455,0.04644032723822766,0.005600020096187208,1.4818615588571156,1.4791100504980115,0.32049109778001683,0.31989601254463207,0.0005950852353848735,0.0018567917783268717,1.548010907940922,4.0840307142040455,4.644032723822766,0.5600020096187208,0.18567917783268717
2010-05-04,1968.969970703125,0.29161500930786133,-0.030827921655565693,-0.08840686387994556,-0.09248376496669708,-0.0040769010867515165,1.3448134227345907,1.3483465696001744,0.29085087441901103,0.29161500930786144,-0.0007641348888502986,-0.002627239441437723,-3.0827921655565693,-8.840686387994555,-9.248376496669708,-0.40769010867515165,-0.2627239441437723
2010-05-05,1958.260009765625,0.28682300448417664,-0.00543937241139103,-0.016432641224669364,-0.01631811723417309,0.0001145239904962736,1.3228685996443181,1.326189674175421,0.2861047357525799,0.28682300448417675,-0.0007182687315967495,-0.002510509760376367,-0.543937241139103,-1.6432641224669364,-1.631811723417309,0.01145239904962736,-0.2510509760376367
2010-05-06,1893.75,0.25872400403022766,-0.032942515010223716,-0.09796634166245588,-0.09882754503067115,-0.0008612033682152687,1.1921327435433084,1.1962677234459307,0.25782970709650355,0.2587240040302277,-0.0008942969337241147,-0.003468556605811912,-3.2942515010223716,-9.796634166245589,-9.882754503067115,-0.08612033682152687,-0.3468556605811912
2010-05-07,1849.43994140625,0.2398959994316101,-0.023398050742574283,-0.07277254644071529,-0.07019415222772285,0.002578394212992441,1.1084519962673767,1.109212274985933,0.23973156938774237,0.2398959994316102,-0.00016443004386773596,-0.0006858923265202765,-2.3398050742574283,-7.2772546440715296,-7.019415222772285,0.2578394212992441,-0.06858923265202765
2010-05-10,1942.6099853515625,0.27567699551582336,0.050377436898258576,0.14915211662132677,0.15113231069477573,0.00198019407344896,1.2759749077575022,1.274653633582442,0.27596275541579685,0.2756769955158235,0.00028575989997348117,0.0010355016913167203,5.037743689825858,14.915211662132677,15.113231069477573,0.19801940734489598,0.10355016913167203
2010-05-11,1940.47998046875,0.2754949927330017,-0.0010964655277559965,-0.0006602030121559688,-0.0032893965832679894,-0.0026291935711120207,1.271777720255589,1.2738121034140955,0.27505500447102293,0.2754949927330018,-0.0004399882619787743,-0.0015996373628066607,-0.10964655277559965,-0.06602030121559688,-0.32893965832679894,-0.26291935711120207,-0.15996373628066607
2010-05-12,1975.5799560546875,0.29033899307250977,0.01808829564809966,0.05388119831961613,0.054264886944298985,0.00038368862468285414,1.340790594463537,1.3424466259800778,0.28998083319210666,0.29033899307250993,-0.0003581598804031083,-0.0012351157021672776,1.8088295648099662,5.388119831961613,5.4264886944298985,0.038368862468285414,-0.12351157021672776
2010-05-13,1945.52001953125,0.277213990688324,-0.015215752939439775,-0.04520578598585945,-0.045647258818319325,-0.0004414728324598771,1.2795871791768918,1.2817602711085834,0.27674400304703467,0.27721399068832414,-0.0004699876412893045,-0.0016982757932044734,-1.5215752939439775,-4.520578598585945,-4.564725881831933,-0.04414728324598771,-0.16982757932044734
2010-05-14,1907.0999755859375,0.2601560056209564,-0.01974795610408031,-0.06153363697486003,-0.05924386831224093,0.002289768662619096,1.203779484839704,1.2028888998973897,0.26034861777431373,0.2601560056209566,0.00019261215335730775,0.0007398239906319937,-1.974795610408031,-6.153363697486003,-5.924386831224093,0.2289768662619096,0.07398239906319937
2010-05-17,1915.449951171875,0.26367199420928955,0.004378362798401314,0.013514923785599153,0.013135088395203942,-0.0003798353903952112,1.2195912347814066,1.2191458517020461,0.2637683198823485,0.2636719942092897,9.632567305895012e-05,0.0003651904561621233,0.4378362798401314,1.3514923785599153,1.3135088395203942,-0.03798353903952112,0.03651904561621233
2010-05-18,1887.06005859375,0.2535940110683441,-0.014821526691812581,-0.03822166692813811,-0.04446458007543774,-0.0062429131472996335,1.1653626226631668,1.1725480650214692,0.25203997230157615,0.2535940110683443,-0.0015540387667679623,-0.006165842475607475,-1.482152669181258,-3.822166692813811,-4.446458007543774,-0.6242913147299634,-0.6165842475607475
2010-05-19,1873.4200439453125,0.2469010055065155,-0.00722818258291269,-0.026392601046184905,-0.02168454774873807,0.004708053297446835,1.1400922612274327,1.1416014717338816,0.246574599487612,0.24690100550651567,-0.0003264060189034912,-0.0013237617320753792,-0.722818258291269,-2.6392601046184905,-2.168454774873807,0.4708053297446835,-0.13237617320753792
2010-05-20,1800.1199951171875,0.2219270020723343,-0.0391263289111391,-0.1011498652382854,-0.11737898673341729,-0.016229121495131893,1.006269386821946,1.0261286367121711,0.2176319228455579,0.22192700207233446,-0.004295079226776383,-0.019735520279460017,-3.9126328911139097,-10.11498652382854,-11.737898673341729,-1.6229121495131893,-1.9735520279460017
2010-05-21,1822.77001953125,0.22364600002765656,0.012582508096960598,0.0077457809967711455,0.037747524290881795,0.03000174329411065,1.0442535649441782,1.034076804406659,0.2258469891396419,0.22364600002765675,0.002200989111985352,0.009745487953458976,1.2582508096960598,0.7745780996771146,3.7747524290881795,3.000174329411065,0.9745487953458976
2010-05-24,1815.280029296875,0.22549499571323395,-0.004109125207304665,0.008267510643377163,-0.012327375621913994,-0.020594886265291157,1.0313806590045886,1.0426260453931606,0.22306288847143924,0.22549499571323414,-0.002432107241794712,-0.01090323566802609,-0.41091252073046647,0.8267510643377163,-1.2327375621913994,-2.0594886265291157,-1.090323566802609
2010-05-25,1815.6800537109375,0.2239059954881668,0.0002203651269261364,-0.007046720571519449,0.0006610953807784092,0.007707815952297858,1.0320624999940808,1.0352789509906866,0.2232103543166308,0.22390599548816698,-0.0006956411715360045,-0.0031165273388222836,0.02203651269261364,-0.7046720571519449,0.06610953807784092,0.7707815952297858,-0.31165273388222836
2010-05-26,1796.469970703125,0.2169789969921112,-0.010580103564254317,-0.03093708357810221,-0.03174031069276295,-0.0008032271146607428,0.9993045155899191,1.0032504395572377,0.21612558832077924,0.21697899699211137,-0.0008534086713319622,-0.0039486702058866285,-1.0580103564254317,-3.093708357810221,-3.174031069276295,-0.08032271146607428,-0.39486702058866285
2010-05-27,1862.7099609375,0.24046899378299713,0.0368723058635092,0.10825931134588096,0.11061691759052761,0.0023576062446466484,1.1098445008387712,1.1118616412511566,0.24003273471326314,0.24046899378299733,-0.00043625906973399076,-0.0018174982268779338,3.6872305863509203,10.825931134588096,11.06169175905276,0.23576062446466484,-0.18174982268779338
2010-05-28,1852.3900146484375,0.2371090054512024,-0.005540286198860711,-0.013972646863681937,-0.016620858596582133,-0.0026482117329001964,1.0913979323261356,1.0963259911766803,0.23604318457104306,0.23710900545120256,-0.0010658208801593294,-0.004515363924174398,-0.5540286198860711,-1.3972646863681937,-1.6620858596582133,-0.26482117329001964,-0.4515363924174398
2010-06-01,1835.0400390625,0.2305469959974289,-0.009366264905736,-0.02767507476692599,-0.028098794717207998,-0.0004237199502820088,1.0607309658709183,1.0659850874019414,0.2294106555833853,0.23054699599742906,-0.0011363404140435907,-0.004953302675300364,-0.9366264905735999,-2.767507476692599,-2.8098794717207998,-0.04237199502820088,-0.4953302675300364
2010-06-02,1879.5899658203125,0.24677099287509918,0.02427735951776433,0.07037175569119625,0.07283207855329299,0.002460322862096742,1.1379862069011393,1.1410003295430493,0.24611911047179685,0.24677099287509935,-0.0006518824033023285,-0.0026486460236780918,2.427735951776433,7.037175569119625,7.283207855329299,0.2460322862096742,-0.2648646023678092
2010-06-03,1895.6600341796875,0.2531769871711731,0.00854977343548513,0.025959267827383004,0.025649320306455392,-0.00030994752092761146,1.1671747796262748,1.1706198626887896,0.2524318983698278,0.25317698717117326,-0.0007450888013452728,-0.0029516428238940406,0.8549773435485131,2.5959267827383004,2.564932030645539,-0.030994752092761146,-0.29516428238940406
2010-06-04,1832.0400390625,0.2281769961118698,-0.033560867439354936,-0.09874511636557537,-0.1006826023180648,-0.0019374859524894372,1.0496605854534877,1.0550268681277313,0.22701639793386433,0.22817699611187,-0.0011605981780054841,-0.005112397996657414,-3.3560867439354936,-9.874511636557537,-10.06826023180648,-0.19374859524894372,-0.5112397996657414
2010-06-07,1798.1600341796875,0.21494799852371216,-0.01849304827428866,-0.057976911842908985,-0.05547914482286598,0.002497767020043007,0.9914263138182594,0.9938596684023895,0.2144217223157261,0.21494799852371232,-0.000526276207986065,-0.002454397820810028,-1.849304827428866,-5.7976911842908985,-5.547914482286598,0.2497767020043007,-0.2454397820810028
2010-06-08,1795.699951171875,0.21375000476837158,-0.0013681112698818998,-0.005573412004617584,-0.004104333809645699,0.0014690781949718845,0.9873571692786827,0.9883204789956104,0.2135416639913032,0.21375000476837175,-0.00020834077706838317,-0.000975644626787453,-0.13681112698818998,-0.5573412004617584,-0.41043338096456994,0.14690781949718845,-0.0975644626787453
2010-06-09,1778.9200439453125,0.2090359926223755,-0.009344493892541439,-0.022053857500982987,-0.028033481677624317,-0.005979624176641329,0.9596781101644377,0.9665241999865379,0.20755534766639358,0.20903599262237565,-0.001480644955981908,-0.007133735519846862,-0.9344493892541439,-2.2053857500982987,-2.8033481677624317,-0.5979624176641329,-0.7133735519846862
